date,ticker,sentiment_mean,sentiment_std,news_count,confidence_mean,positive_count,negative_count,neutral_count,corporate_adjustment_mean,total_corporate_events,news_with_corporate_events,positive_ratio,negative_ratio,corporate_events_ratio,sentiment_ma_3,sentiment_ma_7,sentiment_ma_14,sentiment_momentum,sentiment_volatility,corporate_events_ma_7
2024-12-25,NVTK,0.5013151523470878,0.0,1,0.8794905543327332,1,0,0,0.42,2,1,1.0,0.0,1.0,0.30917206709583595,0.2816763710310416,0.309671866018325,0.19214308525125184,0.17443391695941282,7.0
2024-12-29,NVTK,0.38044063098728653,0.0,1,0.7869373559951782,1,0,0,0.21,1,1,1.0,0.0,1.0,0.3603128805756568,0.30176119917205396,0.2995095703085618,0.02012775041162973,0.17689168764205787,6.0
2025-01-07,NVTK,0.44446301087737083,0.0,1,0.4823715388774872,1,0,0,0.0,0,0,1.0,0.0,0.0,0.44207293140391507,0.34608102042760164,0.3258409495199365,0.002390079473455764,0.16647796191734607,6.0
2025-01-10,NVTK,0.2244157250970602,0.0,1,0.7212143540382385,1,0,0,0.0,0,0,1.0,0.0,0.0,0.3497731223205725,0.29908292431916506,0.33267038605575044,-0.1253573972235123,0.14297319918385995,4.0
2025-01-11,NVTK,0.09006180055439472,0.0,1,0.8761519193649292,0,0,1,0.0,0,0,0.0,0.0,0.0,0.25298017884294194,0.29527105268623144,0.2992092234960624,-0.16291837828854722,0.1488785731969244,4.0
2025-01-14,NVTK,0.32663300730288025,0.33907099461067614,2,0.8368436396121979,1,0,1,0.21,2,1,0.5,0.0,0.5,0.21370351098477838,0.30950174079409665,0.28551817449075834,0.11292949631810187,0.14600029050315896,6.0
2025-01-16,NVTK,0.07076823897659779,0.0,1,0.8797431588172913,0,0,1,0.0,0,0,0.0,0.0,0.0,0.1624876822779576,0.2911567951632397,0.2749975141723241,-0.09171944330135981,0.1685052812359189,5.0
2025-01-17,NVTK,0.14808985590934753,0.028610065754248383,2,0.8103075623512268,1,0,1,0.0,0,0,0.5,0.0,0.0,0.1818303673962752,0.24069603852927685,0.26118620478015925,-0.033740511486927666,0.14653883280501415,3.0
2025-01-18,NVTK,0.066109674051404,0.0,1,0.891712486743927,0,0,1,0.0,0,0,0.0,0.0,0.0,0.09498925631244977,0.19579161610986504,0.2487764076409595,-0.02887958226104577,0.14472892741819895,2.0
2025-01-23,NVTK,0.7699826341867446,0.0,1,0.5911449193954468,1,0,0,0.42,2,1,1.0,0.0,1.0,0.3280607213824987,0.2422944194397756,0.29418771993368864,0.4419219128042459,0.2511304648423134,4.0
2025-01-24,NVTK,0.12498435874780019,0.04307581177179192,3,0.8312387665112814,1,0,2,0.0,0,0,0.3333333333333333,0.0,0.0,0.3203588889953163,0.22808993853273843,0.2635864314259518,-0.1953745302475161,0.2550910601840005,4.0
2025-01-29,NVTK,0.15616654977202415,0.0,1,0.7939388155937195,1,0,0,0.0,0,0,1.0,0.0,0.0,0.3503778475688563,0.2375334741352569,0.2664022634107442,-0.19421129779683216,0.2503083559462569,4.0
2025-01-30,NVTK,0.15267294347286225,0.04554356346286195,5,0.8006119847297668,2,0,3,0.0,0,0,0.4,0.0,0.0,0.14460795066422885,0.21268203644525435,0.2610918886196755,0.008064992808633403,0.2486178672534426,2.0
2025-01-31,NVTK,0.46340259528718886,0.2970427863743456,8,0.7734002396464348,7,0,1,0.28875,11,5,0.875,0.0,0.625,0.25741402951069176,0.2687726587753388,0.27996472696928926,0.2059885657764971,0.2554614226670068,13.0
2025-02-01,NVTK,0.22836698238551617,0.09396536898911595,5,0.7684908986091614,5,0,0,0.041999999999999996,1,1,1.0,0.0,0.2,0.2814808403818558,0.28024081970050574,0.26046842911489126,-0.05311385799633961,0.25090199932715934,14.0
2025-02-04,NVTK,0.22398076578974724,0.0631684374110287,2,0.7206819951534271,2,0,0,0.0,0,0,1.0,0.0,0.0,0.3052501144874841,0.3027938328059833,0.2492927244579242,-0.08126934869773689,0.235040229509152,14.0
2025-02-05,NVTK,0.18512605875730515,0.12251029395712452,2,0.7545771300792694,1,0,1,0.0,0,0,0.5,0.0,0.0,0.21249126897752282,0.21924289345892056,0.23076865644934808,-0.02736521022021768,0.11414790812788408,12.0
2025-02-06,NVTK,0.7734810950607062,0.0,1,0.8466827869415283,1,0,0,0.66,3,1,1.0,0.0,1.0,0.3941959732025862,0.31188528436076435,0.2699876114467514,0.37928512185811997,0.22963576020321672,15.0
2025-02-07,NVTK,0.13537850975990295,0.0015243672169420153,2,0.8213127255439758,0,0,2,0.0,0,0,0.0,0.0,0.0,0.3646618878593048,0.3089155643590327,0.2732245192471448,-0.22928337809940186,0.23210632502674125,15.0
2025-02-08,NVTK,0.30524477548897266,0.0,1,0.6426373720169067,1,0,0,0.0,0,0,1.0,0.0,0.0,0.40470146010319397,0.3307115403613342,0.27169678840329425,-0.0994566846142213,0.22192954693806705,15.0
2025-02-11,NVTK,0.5354673360288142,0.0,1,0.8405452370643616,1,0,0,0.42,2,1,1.0,0.0,1.0,0.32536354042589666,0.34100650332442356,0.3048895810498812,0.2101037956029176,0.230612394430576,6.0
2025-02-12,NVTK,0.42404016159474844,0.21309681512568196,2,0.842406690120697,2,0,0,0.315,3,2,1.0,0.0,1.0,0.42158409103751177,0.3689598146400281,0.3246003171702669,0.002456070557236678,0.2265059499674266,8.0
2025-02-13,NVTK,0.2354495090153068,0.18720345091868235,8,0.8293546214699745,4,0,4,0.105,4,2,0.5,0.0,0.25,0.3983190022129565,0.3705982065293938,0.3366960196676886,-0.1628694931976497,0.22532086714670946,12.0
2025-02-14,NVTK,0.33056229077279564,0.3388173311687353,2,0.82877117395401,1,0,1,0.21,2,1,0.5,0.0,0.5,0.33001732046095034,0.3913748111030353,0.3053088522809779,0.0005449703118453053,0.21165941387776827,14.0
2025-02-15,NVTK,0.2253209301456809,0.10584722461604304,2,0.832125335931778,2,0,0,0.105,1,1,1.0,0.0,0.5,0.2637775766445945,0.31306621611517454,0.3124757502379695,-0.038456646498913616,0.13381658572883226,12.0
2025-02-18,NVTK,0.15605725534260273,0.02193714153210797,4,0.7918224930763245,2,0,2,0.0,0,0,0.5,0.0,0.0,0.23731349208702646,0.31602032262698876,0.31246794349301077,-0.08125623674442373,0.129395438645028,12.0
2025-02-19,NVTK,0.23825552314519882,0.12238033941809724,2,0.7100781202316284,2,0,0,0.0,0,0,1.0,0.0,0.0,0.20654456954449418,0.3064504294350211,0.3185809848981776,0.03171095360070464,0.1327587089956907,12.0
2025-02-20,NVTK,0.20312176644802094,0.0,1,0.7432070970535278,1,0,0,0.0,0,0,1.0,0.0,0.0,0.19914484831194088,0.2589724909234792,0.29998949712395134,0.00397691813608006,0.08962722378177045,10.0
2025-02-25,NVTK,0.0952130351215601,0.0,1,0.848507821559906,0,0,1,0.0,0,0,0.0,0.0,0.0,0.1788634415715933,0.21199718714159513,0.2904785008908116,-0.08365040645003322,0.07339539581706882,7.0
2025-03-01,NVTK,0.1422388907521963,0.03933406267168611,2,0.8174794614315033,1,0,1,0.0,0,0,0.5,0.0,0.0,0.1468578974405925,0.19868138453257936,0.28463979553098656,-0.004619006688396182,0.07680748561923322,3.0
2025-03-02,NVTK,0.12310963030904531,0.03578248604201975,2,0.831191897392273,0,0,2,0.0,0,0,0.0,0.0,0.0,0.12018718539426727,0.169045290180615,0.28021005064182514,0.0029224449147780412,0.05410910131315553,1.0
2025-03-04,NVTK,0.15237908903509378,0.012031706942520478,2,0.80387943983078,1,0,1,0.0,0,0,0.5,0.0,0.0,0.1392425366987785,0.15862502716481686,0.2358456216399957,0.013136552336315277,0.04816207101620582,0.0
2025-03-05,NVTK,0.15807334892451763,0.0,1,0.791767418384552,1,0,0,0.0,0,0,1.0,0.0,0.0,0.14452068942288562,0.15891304053366184,0.2374666815803253,0.013552659501632008,0.04815018300807337,0.0
2025-03-06,NVTK,0.3416967029124498,0.0,1,0.8101487755775452,1,0,0,0.21,1,1,1.0,0.0,1.0,0.21738304695735378,0.1736903519289834,0.24007039068200225,0.12431365595509603,0.08113434938769397,1.0
2025-03-07,NVTK,0.15803665978213152,0.022126741780788228,3,0.7927170991897583,1,0,2,0.0,0,0,0.3333333333333333,0.0,0.0,0.21926890387303302,0.1672496224052849,0.21311105666438207,-0.0612322440909015,0.08019262730351347,1.0
2025-03-08,NVTK,0.32470517454048,0.35063716611975576,3,0.8377625544865926,1,0,2,0.21,3,1,0.3333333333333333,0.0,0.3333333333333333,0.27481284574502046,0.2000342137508449,0.20601570044622003,0.04989232879545952,0.09189153010106285,4.0
2025-03-12,NVTK,0.7769302183638017,0.02894309459626705,3,0.808143138885498,3,0,0,0.63,9,3,1.0,0.0,1.0,0.41989068422880443,0.29070440340964565,0.24469289397111252,0.3570395341349973,0.23187117024848872,13.0
2025-03-13,NVTK,0.4738979591727256,0.09074781177159151,5,0.8569967389106751,5,0,0,0.378,9,5,1.0,0.0,1.0,0.5251777840256692,0.34081702181874285,0.2549311559996789,-0.05127982485294358,0.2274783457790325,22.0
2025-03-14,NVTK,0.656555831991136,0.16164599580535854,2,0.8266299664974213,2,0,0,0.525,5,2,1.0,0.0,1.0,0.6357946698425545,0.41284227081246316,0.28573364898864007,0.02076116214858148,0.23746826913619506,27.0
2025-03-16,NVTK,0.7514109864085913,0.0,1,0.8304885029792786,1,0,0,0.63,3,1,1.0,0.0,1.0,0.6272882591908177,0.4976047904530451,0.3282589154933535,0.12412272721777362,0.23726772907026641,30.0
2025-03-18,NVTK,0.5303388033807277,0.0,1,0.8487995862960815,1,0,0,0.42,2,1,1.0,0.0,1.0,0.6461018739268184,0.5245536619485134,0.34912200693874845,-0.1157630705460907,0.22710362673846973,31.0
2025-03-19,NVTK,0.1525341784581542,0.027456892417586892,2,0.8096625506877899,1,0,1,0.0,0,0,0.5,0.0,0.0,0.4780946560824911,0.5237675931879452,0.3455086077966151,-0.3255604776243369,0.2285883496438247,31.0
2025-03-24,NVTK,0.36476887114346024,0.0,1,0.8012872338294983,1,0,0,0.21,1,1,1.0,0.0,1.0,0.34921395099411406,0.5294909784169424,0.36476259608389366,0.015554920149346174,0.2232118756854008,29.0
2025-03-28,NVTK,0.28657946087419983,0.0,1,0.8683901429176331,1,0,0,0.21,1,1,1.0,0.0,1.0,0.26796083682527144,0.4594408702041421,0.3750726368068939,0.01861862404892839,0.20911398524370714,21.0
2025-03-30,NVTK,0.15781925339251757,0.02381158778227738,2,0.7804265320301056,1,0,1,0.0,0,0,0.5,0.0,0.0,0.26972252847005923,0.4142867693783981,0.3775518955985705,-0.11190327507754166,0.23765040693701564,12.0
2025-04-01,NVTK,0.23658573582768438,0.1283473262790289,2,0.8236911594867706,1,0,1,0.105,1,1,0.5,0.0,0.5,0.22699481669813396,0.35429104135504785,0.3835666560837555,0.00959091912955043,0.21853803729265267,8.0
2025-04-03,NVTK,0.24653252728283404,0.2519428030894072,4,0.8116426914930344,2,0,2,0.105,2,1,0.5,0.0,0.25,0.21364583883434538,0.28216554719422543,0.3898851688236353,0.03288668844848866,0.13168540839343285,7.0
2025-04-04,NVTK,0.24109821442514656,0.08881565679101044,2,0.8162171244621277,2,0,0,0.105,1,1,1.0,0.0,0.5,0.24140549251188836,0.24084546305771384,0.3826995625031136,-0.00030727808674180235,0.07324774850429101,6.0
2025-04-05,NVTK,0.49258816897869107,0.44211004778253693,2,0.663066178560257,2,0,0,0.21,2,1,1.0,0.0,0.5,0.32673963689555724,0.28942460456064767,0.40659609887429643,0.16584853208313383,0.10897046391747943,8.0
2025-04-06,NVTK,0.19236618373543024,0.010888002158794761,2,0.7527507543563843,2,0,0,0.0,0,0,1.0,0.0,0.0,0.30868418904642264,0.2647956492166434,0.39714331381679285,-0.1163180053109924,0.10858549050952772,7.0
2025-04-08,NVTK,0.3424202418327331,0.23408175670883366,2,0.8225131332874298,2,0,0,0.21,2,1,1.0,0.0,0.5,0.3424581981822848,0.272772903639291,0.3661068869217165,-3.795634955167104e-05,0.11243549210309059,8.0
2025-04-10,NVTK,0.18102238699793816,0.0,1,0.7678849101066589,1,0,0,0.0,0,0,1.0,0.0,0.0,0.23860293752203388,0.2760876370114939,0.345187203194946,-0.05758055052409572,0.10876376748438253,8.0
2025-04-12,NVTK,0.22343839704990387,0.0,1,0.7172660827636719,1,0,0,0.0,0,0,1.0,0.0,0.0,0.24896034196019176,0.2742094457575253,0.3142502435562866,-0.02552194491028789,0.10966934527560046,7.0
2025-04-13,NVTK,0.16550233960151672,0.015359077844561968,3,0.7786898811658224,2,0,1,0.0,0,0,0.6666666666666666,0.0,0.0,0.1899877078831196,0.26263370466019426,0.27239962592720984,-0.024485368281602887,0.1171021138422681,5.0
2020-02-16,OZON,0.1053076982498169,0.0,1,0.8545249104499817,0,0,1,0.0,0,0,0.0,0.0,0.0,0.1053076982498169,0.1053076982498169,0.1053076982498169,0.0,0.0,0.0
2020-04-11,OZON,0.160086240619421,0.0,1,0.8012961745262146,1,0,0,0.0,0,0,1.0,0.0,0.0,0.13269696943461895,0.13269696943461895,0.13269696943461895,0.027389271184802055,0.038734278773061674,0.0
2020-04-28,OZON,0.5365534257888793,0.0,1,0.833143949508667,1,0,0,0.42,2,1,1.0,0.0,1.0,0.2673157882193724,0.2673157882193724,0.2673157882193724,0.2692376375695069,0.23476978359457057,2.0
2020-06-06,OZON,0.1448022648692131,0.0,1,0.8150834441184998,0,0,1,0.0,0,0,0.0,0.0,0.0,0.28048064375917114,0.23668740738183258,0.23668740738183258,-0.13567837888995804,0.201238560859854,2.0
2020-06-12,OZON,0.14492584206163883,0.0,1,0.8135032653808594,0,0,1,0.0,0,0,0.0,0.0,0.0,0.27542717757324375,0.21833509431779383,0.21833509431779383,-0.13050133551160492,0.17904400508453588,2.0
2020-06-27,OZON,0.09636659733951092,0.0,1,0.8687549233436584,0,0,1,0.0,0,0,0.0,0.0,0.0,0.12869823475678763,0.19800701148808,0.19800701148808,-0.03233163741727671,0.1677044731501199,2.0
2020-07-24,OZON,0.17103715799748898,0.0,1,0.7789948582649231,1,0,0,0.0,0,0,1.0,0.0,0.0,0.13744319913287958,0.19415417527513842,0.19415417527513842,0.03359395886460939,0.1534315342109275,2.0
2020-09-11,OZON,0.11200284026563168,0.023401555581094066,2,0.841855376958847,0,0,2,0.0,0,0,0.0,0.0,0.0,0.1264688652008772,0.19511062413454056,0.1838852583989501,-0.014466024935245514,0.1528049715296172,2.0
2020-10-09,OZON,0.06600217893719673,0.0,1,0.8922669291496277,0,0,1,0.0,0,0,0.0,0.0,0.0,0.11634739240010579,0.18167004389422278,0.17078713845875526,-0.05034521346290906,0.16035060271443174,2.0
2020-10-13,OZON,0.11212584003806114,0.0,1,0.8472946882247925,0,0,1,0.0,0,0,0.0,0.0,0.0,0.09671028641362985,0.12103753164410591,0.16492100861668585,0.015415553624431297,0.03519935013122605,0.0
2020-11-20,OZON,0.20898282527923584,0.0,1,0.7468351721763611,1,0,0,0.0,0,0,1.0,0.0,0.0,0.12903694808483124,0.130206183131252,0.1689266283132813,0.0799458771944046,0.04833068113635366,0.0
2020-11-24,OZON,0.12109194323420525,0.0,1,0.8346878886222839,0,0,1,0.0,0,0,0.0,0.0,0.0,0.14740020285050073,0.12680134044161864,0.16494040455669165,-0.026308259616295487,0.04795897338404514,0.0
2020-11-28,OZON,0.33458091042935845,0.3123471135969456,2,0.829467386007309,1,0,1,0.21,2,1,0.5,0.0,0.5,0.22155189298093317,0.16083195659731114,0.17798967423920448,0.11302901744842528,0.08938668341663605,2.0
2020-12-09,OZON,0.23116423919796947,0.0,1,0.8796336650848389,1,0,0,0.16000000000000003,1,1,1.0,0.0,1.0,0.22894569762051106,0.16942153962595125,0.18178785745054485,0.002218541577458405,0.09333264194742273,3.0
2020-12-15,OZON,0.08998771198093891,0.0,1,0.8630979061126709,0,0,1,0.0,0,0,0.0,0.0,0.0,0.21857762053608895,0.16627652129956655,0.18069357271705355,-0.12858990855515004,0.09592486666962202,3.0
2021-01-13,OZON,0.1380363292992115,0.0,1,0.8176164031028748,0,0,1,0.0,0,0,0.0,0.0,0.0,0.15306276015937328,0.1765671142084258,0.1791185790513243,-0.015026430860161782,0.08680511780669836,3.0
2021-01-22,OZON,0.5432908442616462,0.0,1,0.8274206519126892,1,0,0,0.42,2,1,1.0,0.0,1.0,0.25710496184726556,0.2381621148117951,0.1795998232279505,0.28618588241438064,0.1575789635583551,5.0
2021-01-29,OZON,0.15515056997537613,0.0,1,0.8054559826850891,1,0,0,0.0,0,0,1.0,0.0,0.0,0.27882591451207794,0.23047179262552944,0.18033898787839073,-0.12367534453670181,0.1605263616917568,5.0
2021-01-30,OZON,0.13393416069447994,0.0,1,0.8262377977371216,0,0,1,0.0,0,0,0.0,0.0,0.0,0.27745852497716744,0.23230639511985438,0.1795538677807365,-0.1435243642826875,0.1591353089615653,5.0
2021-02-05,OZON,0.12913069874048233,0.0,1,0.8278248310089111,0,0,1,0.0,0,0,0.0,0.0,0.0,0.13940514313677946,0.20295636487858637,0.18189416073794876,-0.010274444396297128,0.15604457550391812,3.0
2021-02-09,OZON,0.2641903283447027,0.0,1,0.9112924933433533,1,0,0,0.21,1,1,1.0,0.0,1.0,0.17575172925988833,0.20767437761383395,0.1885479586198926,0.08843859908481436,0.15753177132679716,3.0
2021-02-10,OZON,0.09689175523817539,0.0,1,0.865959882736206,0,0,1,0.0,0,0,0.0,0.0,0.0,0.16340426077445347,0.20866066950772488,0.18746859540364572,-0.06651250553627808,0.15669151360496475,3.0
2021-02-17,OZON,0.10850163362920284,0.0,1,0.8484447598457336,0,0,1,0.0,0,0,0.0,0.0,0.0,0.1565279057373603,0.2044414272691522,0.190504270738789,-0.048026272108157464,0.15928632689679825,3.0
2021-02-25,OZON,0.11331023337940375,0.032123064055718735,3,0.8487908641497294,0,0,3,0.0,0,0,0.0,0.0,0.0,0.10623454074892734,0.14301562571454615,0.19058887026317062,0.007075692630476416,0.05672575406415056,1.0
2021-02-26,OZON,0.12044381722807884,0.0,1,0.8437328338623047,0,0,1,0.0,0,0,0.0,0.0,0.0,0.11408522807889515,0.13805751817921796,0.1842646554023737,0.006358589149183691,0.05700441049996647,1.0
2021-03-04,OZON,0.9729394709318876,0.0,1,0.8088852763175964,1,0,0,0.84,4,1,1.0,0.0,1.0,0.40223117384645674,0.2579154196417048,0.24511090738077956,0.5707082970854309,0.32040247451523574,5.0
2021-03-10,OZON,0.1339382342994213,0.0,1,0.826378345489502,0,0,1,0.0,0,0,0.0,0.0,0.0,0.4091071741531292,0.2586022104358389,0.23077928765721262,-0.2751689398537079,0.3200854079849998,5.0
2021-03-31,OZON,0.11430726759135723,0.0,1,0.8475805521011353,0,0,1,0.0,0,0,0.0,0.0,0.0,0.40706165760755536,0.23719034461393243,0.22243236111388318,-0.29275439001619813,0.3246301839304853,4.0
2021-04-01,OZON,0.18458093516528606,0.0,1,0.7614086270332336,1,0,0,0.0,0,0,1.0,0.0,0.0,0.14427547901868823,0.24971737031780536,0.2291890199127651,0.040305456146597834,0.3199724230521681,4.0
2021-04-02,OZON,0.13492838107049465,0.0,1,0.8190125823020935,0,0,1,0.0,0,0,0.0,0.0,0.0,0.14460552794237935,0.2534926199522756,0.22896702361071392,-0.009677146871884701,0.3181794486550397,4.0
2021-04-10,OZON,0.10170171782374382,0.0,1,0.8556307554244995,0,0,1,0.0,0,0,0.0,0.0,0.0,0.14040367801984155,0.25183426058718134,0.19742494315086373,-0.03870196019609773,0.3190608862092498,4.0
2021-04-14,OZON,0.14096614345908165,0.0,1,0.8131406903266907,0,0,1,0.0,0,0,0.0,0.0,0.0,0.1258654141177734,0.2547660214773246,0.19641176982827127,0.015100729341308239,0.31774392700406856,4.0
2021-04-15,OZON,0.6722338344901799,0.1273178842357943,2,0.805096834897995,2,0,0,0.525,5,2,1.0,0.0,1.0,0.30496723192433517,0.21180807341422353,0.23486174652796413,0.36726660256584476,0.2046768970741963,5.0
2021-04-17,OZON,0.9552806151658296,0.0,1,0.8444103598594666,1,0,0,0.84,4,1,1.0,0.0,1.0,0.5894935310383638,0.32914269925228185,0.2938724548440604,0.36578708412746586,0.34197261116607364,9.0
2021-04-20,OZON,0.5665972401201724,0.0,1,0.8093464970588684,1,0,0,0.42,2,1,1.0,0.0,1.0,0.7313705632587274,0.393755552470684,0.3154729485423082,-0.16477332313855497,0.3373124791152216,11.0
2021-04-21,OZON,0.30065029770135876,0.0,1,0.8644613027572632,1,0,0,0.21,1,1,1.0,0.0,1.0,0.6075093843291203,0.4103368899758372,0.3300271301468213,-0.3068590866277615,0.3280417234813593,12.0
2021-05-12,OZON,0.1462555080652237,0.015100101564145825,2,0.8135446608066559,1,0,1,0.0,0,0,0.5,0.0,0.0,0.3378343486289183,0.4119550509750843,0.33272383546367995,-0.19157884056369462,0.32648099343528464,12.0
2021-05-13,OZON,0.20976044006645678,0.15696088231916958,2,0.851475715637207,1,0,1,0.105,1,1,0.5,0.0,0.5,0.21888874861101312,0.42739201129547183,0.3396131359413266,-0.009128308544556346,0.3115810398030194,13.0
2021-05-18,OZON,0.3442507544904947,0.0,1,0.8236067891120911,1,0,0,0.21,1,1,1.0,0.0,1.0,0.23342223420739175,0.4564326700142451,0.35559934574578483,0.11082852028310294,0.2890979182428001,14.0
2021-05-20,OZON,0.29885910175740715,0.0,1,0.8829936981201172,1,0,0,0.21,1,1,1.0,0.0,1.0,0.2842900987714529,0.40309342248099184,0.3074507479476077,0.01456900298595426,0.2768300915501696,10.0
2021-05-25,OZON,0.087685352191329,0.0,1,0.8670272827148438,0,0,1,0.0,0,0,0.0,0.0,0.0,0.243598402813077,0.27915124205606323,0.3041469706541725,-0.15591305062174798,0.15644450770445686,6.0
2021-06-01,OZON,0.12864582799375057,0.024432183385650116,3,0.8355685075124105,1,0,2,0.0,0,0,0.3333333333333333,0.0,0.0,0.17173009398082895,0.21658675460943153,0.30517115354005775,-0.043084265987078374,0.09956218842020065,4.0
2021-06-02,OZON,0.21363328117877245,0.0,1,0.7569968700408936,1,0,0,0.0,0,0,1.0,0.0,0.0,0.14332148712128404,0.20415575224906204,0.30724632111244965,0.07031179405748841,0.09249874879196107,3.0
2021-06-10,OZON,0.14653141796588898,0.0,1,0.8059374690055847,0,0,1,0.0,0,0,0.0,0.0,0.0,0.1629368423794707,0.2041951679491571,0.3080751094621207,-0.016405424413581726,0.0924700184909671,3.0
2021-06-23,OZON,0.10907715000212193,0.0,1,0.8433138132095337,0,0,1,0.0,0,0,0.0,0.0,0.0,0.1564139497155945,0.18981184079710925,0.30860192604629055,-0.04733679971347257,0.09905598610803538,2.0
2021-06-24,OZON,0.08422798849642277,0.0,1,0.8818188905715942,0,0,1,0.0,0,0,0.0,0.0,0.0,0.11327885215481126,0.1526657313693847,0.3045492006918149,-0.029050863658388493,0.07800669628046526,1.0
2021-06-29,OZON,0.1025741770863533,0.0,1,0.8561988472938538,0,0,1,0.0,0,0,0.0,0.0,0.0,0.09862643852829937,0.12462502784494843,0.26385922516297017,0.003947738558053929,0.044986966396982665,0.0
2021-06-30,OZON,0.10320920962840319,0.02763012386750076,2,0.8499828577041626,0,0,2,0.0,0,0,0.0,0.0,0.0,0.09667045840372646,0.12684272176453046,0.20299698191029686,0.006538751224676731,0.043210016859254484,0.0
2021-07-13,OZON,0.05938777141273022,0.0,1,0.9045342206954956,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0883903860424956,0.11694871368152755,0.16676773414547957,-0.02900261462976539,0.05010707319518642,0.0
2021-07-16,OZON,0.32721454374492165,0.0,1,0.8416722416877747,1,0,0,0.21,1,1,1.0,0.0,1.0,0.1632705082620184,0.13317460833383457,0.16866518029144834,0.16394403548290326,0.08952203528030693,1.0
2021-08-12,OZON,0.7671834017336369,0.0,1,0.8115158677101135,1,0,0,0.63,3,1,1.0,0.0,1.0,0.38459523896376296,0.22183917744351284,0.213017172696335,0.3825881627698739,0.25652942451151783,4.0
2021-08-18,OZON,0.3631863262255986,0.3587751129849429,3,0.8016313910484314,2,0,1,0.21,3,1,0.6666666666666666,0.0,0.3333333333333333,0.4858614239013857,0.25814048833258096,0.22397616456484506,-0.1226750976757871,0.25589168257667866,7.0
2021-08-19,OZON,0.1437426352252563,0.02577108598352635,3,0.8105913201967875,1,0,2,0.0,0,0,0.3333333333333333,0.0,0.0,0.4247041210614973,0.2666425807224143,0.2096541560458995,-0.28096148583624103,0.2500728665285408,7.0
2021-08-28,OZON,0.24968965537846088,0.0,1,0.7112201452255249,1,0,0,0.0,0,0,1.0,0.0,0.0,0.25220620560977197,0.28765907762128684,0.20614205273311764,-0.0025165502313110877,0.2399637958996935,7.0
2021-09-01,OZON,0.1273039858788252,0.0,1,0.8439478874206543,0,0,1,0.0,0,0,0.0,0.0,0.0,0.17357875882751417,0.29110118851420425,0.20897195513936737,-0.04627477294868898,0.2370319264040485,7.0
2021-09-02,OZON,0.14876983128488064,0.0,1,0.8116657137870789,0,0,1,0.0,0,0,0.0,0.0,0.0,0.17525449084738895,0.3038700542102258,0.21040938394587666,-0.02648465956250831,0.22454791800290796,7.0
2021-09-08,OZON,0.2651495887339115,0.0,1,0.9084289073944092,1,0,0,0.21,1,1,1.0,0.0,1.0,0.18040780196587247,0.2950036320657957,0.21408912019981516,0.084741786768039,0.22469780448423327,7.0
2021-09-09,OZON,0.2868210086971521,0.0,1,0.8878400325775146,1,0,0,0.21,1,1,1.0,0.0,1.0,0.23358014290531479,0.2263804330605836,0.22410980525204824,0.053240865791837316,0.08858502167396687,5.0
2021-09-10,OZON,0.07612140569835901,0.015951724736424,2,0.8884293437004089,0,0,2,0.0,0,0,0.0,0.0,0.0,0.2093640010431409,0.18537115869954937,0.22175582351606518,-0.1332425953447819,0.08080164520158527,2.0
2021-10-22,OZON,0.07806000113487244,0.0,1,0.8768095374107361,0,0,1,0.0,0,0,0.0,0.0,0.0,0.14700080517679456,0.17598792525806597,0.22131525299024016,-0.06894080404192213,0.08975881598873425,2.0
2021-10-24,OZON,0.1296895556151867,0.0,1,0.8251426219940186,0,0,1,0.0,0,0,0.0,0.0,0.0,0.09462365414947276,0.15884505386331252,0.22325206574229967,0.035065901465713936,0.08465057394710569,2.0
2021-10-28,OZON,0.13613293506205082,0.0,1,0.8191596269607544,0,0,1,0.0,0,0,0.0,0.0,0.0,0.11462749727070336,0.160106332318059,0.22560376041613164,0.021505437791347462,0.08416668345699917,2.0
2021-11-13,OZON,0.16331047378480434,0.0,1,0.7956740260124207,1,0,0,0.0,0,0,1.0,0.0,0.0,0.14304432148734733,0.16218356696090527,0.2330268105855655,0.020266152297457013,0.08401957070174956,2.0
2021-11-17,OZON,0.43437796976417303,0.4451245965388089,2,0.8350612223148346,1,0,1,0.315,3,1,0.5,0.0,0.5,0.2446071262036761,0.18635904996522834,0.24068134101551203,0.18977084356049692,0.1302256650291204,4.0
2021-11-18,OZON,0.25699966870248314,0.0,1,0.9155743718147278,1,0,0,0.21,1,1,1.0,0.0,1.0,0.2848960374171536,0.1820988585374185,0.20423964579900103,-0.02789636871467044,0.12683505708857754,4.0
2021-11-19,OZON,0.2144078402469555,0.05109946592665719,3,0.7687857548395792,3,0,0,0.033333333333333305,3,1,1.0,0.0,0.3333333333333333,0.30192849290453727,0.20185406347293228,0.19361261108624084,-0.08752065265758177,0.11804205689394458,7.0
2021-11-20,OZON,0.08304943703114986,0.0,1,0.8662941455841064,0,0,1,0.0,0,0,0.0,0.0,0.0,0.18481898199352953,0.20256684002954334,0.18927738264380464,-0.10176954496237967,0.1171818929523627,7.0
2021-11-24,OZON,0.07068218477070332,0.0,1,0.886817991733551,0,0,1,0.0,0,0,0.0,0.0,0.0,0.12271315401626959,0.19413721562318859,0.17649113474325054,-0.05203096924556627,0.12514966370383668,7.0
